246	0.23883495145631067	0.9144981412639405	1.0	wife <-- mother, brother, inv_father
87	0.08446601941747572	0.453125	1.0	wife <-- inv_daughter, inv_sister, inv_father
121	0.11747572815533981	0.4653846153846154	1.0	wife <-- inv_son, inv_sister, inv_father
176	0.170873786407767	0.9214659685863874	1.0	wife <-- mother, inv_sister, inv_father
206.0	0.2	0.443010752688172	1.0	wife <-- inv_son, brother, inv_father
122.0	0.11844660194174757	0.4250871080139373	1.0	wife <-- inv_son, inv_brother, inv_father
253	0.24563106796116504	0.40415335463258784	0.9960629921259843	wife <-- inv_son, inv_father
455	0.441747572815534	0.9063745019920318	0.9956236323851203	wife <-- mother, inv_father
209	0.2029126213592233	0.8969957081545065	0.9952380952380953	wife <-- mother, sister, inv_father
205	0.19902912621359223	0.9070796460176991	0.9951456310679612	wife <-- mother, inv_brother, inv_father
185	0.1796116504854369	0.4083885209713024	0.9946236559139785	wife <-- inv_daughter, inv_father
177	0.17184466019417477	0.4573643410852713	0.9943820224719101	wife <-- inv_daughter, sister, inv_father
121	0.11747572815533981	0.4708171206225681	0.9918032786885246	wife <-- inv_daughter, inv_brother, inv_father
649.0	0.6300970873786408	0.905160390516039	0.9878234398782344	wife <-- inv_husband
129	0.12524271844660195	0.2328519855595668	0.5139442231075697	wife <-- inv_daughter, sister, daughter
167	0.16213592233009708	0.2232620320855615	0.5045317220543807	wife <-- inv_son, brother, son
139	0.13495145631067962	0.21752738654147105	0.5036231884057971	wife <-- inv_son, inv_brother, son
218	0.21165048543689322	0.4579831932773109	0.5034642032332564	wife <-- mother, inv_sister, daughter
149	0.14466019417475728	0.46855345911949686	0.5033783783783784	wife <-- mother, sister, daughter
152	0.14757281553398058	0.2324159021406728	0.5033112582781457	wife <-- inv_son, inv_sister, daughter
108.0	0.10485436893203884	0.23225806451612904	0.5023255813953489	wife <-- inv_daughter, inv_sister, daughter
245.0	0.23786407766990292	0.4596622889305816	0.5020491803278688	wife <-- mother, inv_brother, son
176	0.170873786407767	0.23006535947712417	0.5014245014245015	wife <-- inv_daughter, sister, son
210	0.20388349514563106	0.45454545454545453	0.5011933174224343	wife <-- mother, sister, son
420	0.4077669902912621	0.45161290322580644	0.5	wife <-- mother, son
320	0.3106796116504854	0.45390070921985815	0.5	wife <-- mother, daughter
143	0.13883495145631067	0.2288	0.4965277777777778	wife <-- inv_daughter, inv_brother, son
164.0	0.15922330097087378	0.22404371584699453	0.4939759036144578	wife <-- inv_son, brother, daughter
202	0.19611650485436893	0.44789356984478934	0.4926829268292683	wife <-- mother, brother, daughter
264	0.2563106796116505	0.21376518218623483	0.4808743169398907	wife <-- inv_daughter, daughter
328	0.31844660194174756	0.20538509705698185	0.47883211678832116	wife <-- inv_son, son
100	0.0970873786407767	0.07209805335255948	0.26109660574412535	wife <-- inv_brother, uncle, inv_father
116	0.11262135922330097	0.16111111111111112	0.25327510917030566	wife <-- sister, uncle, inv_father
91	0.0883495145631068	0.07076205287713841	0.24863387978142076	wife <-- inv_sister, aunt, inv_father
55	0.05339805825242718	0.07227332457293036	0.24774774774774774	wife <-- inv_brother, inv_niece, inv_father
106.0	0.1029126213592233	0.1575037147102526	0.24367816091954023	wife <-- sister, aunt, inv_father
163.0	0.15825242718446603	0.1078042328042328	0.2436472346786248	wife <-- inv_son, nephew, inv_brother
101	0.09805825242718447	0.15658914728682172	0.2433734939759036	wife <-- sister, inv_nephew, inv_father
202	0.19611650485436893	0.21558164354322304	0.24191616766467067	wife <-- mother, nephew, inv_brother
63	0.06116504854368932	0.0634441087613293	0.24045801526717558	wife <-- inv_brother, inv_nephew, inv_father
77	0.07475728155339806	0.15843621399176955	0.2391304347826087	wife <-- sister, inv_niece, inv_father
115	0.11165048543689321	0.1048313582497721	0.23809523809523808	wife <-- inv_son, inv_uncle, inv_brother
61	0.059223300970873784	0.06573275862068965	0.22761194029850745	wife <-- inv_sister, inv_nephew, inv_father
168	0.16310679611650486	0.19834710743801653	0.22251655629139072	wife <-- mother, inv_uncle, inv_brother
147	0.14271844660194175	0.19678714859437751	0.22239031770045387	wife <-- mother, niece, inv_brother
76	0.07378640776699029	0.0973111395646607	0.2222222222222222	wife <-- inv_daughter, inv_aunt, inv_brother
46	0.04466019417475728	0.06451612903225806	0.22115384615384615	wife <-- inv_sister, inv_niece, inv_father
115	0.11165048543689321	0.09465020576131687	0.21657250470809794	wife <-- inv_daughter, niece, inv_brother
95.0	0.09223300970873786	0.09947643979057591	0.21300448430493274	wife <-- inv_son, inv_aunt, inv_brother
73	0.070873786407767	0.08248587570621468	0.1931216931216931	wife <-- inv_daughter, inv_uncle, inv_brother
194	0.1883495145631068	0.12027278363298202	0.13379310344827586	wife <-- mother, nephew, brother
139	0.13495145631067962	0.059224541968470386	0.13225499524262607	wife <-- inv_son, inv_uncle, brother
202	0.19611650485436893	0.1145124716553288	0.1275252525252525	wife <-- mother, inv_uncle, brother
113	0.10970873786407767	0.08048433048433049	0.12696629213483146	wife <-- sister, uncle, son
93.0	0.09029126213592233	0.0790144435004248	0.12601626016260162	wife <-- sister, uncle, daughter
169	0.16407766990291262	0.1116986120290813	0.12472324723247233	wife <-- mother, nephew, sister
187	0.18155339805825244	0.1118421052631579	0.12425249169435217	wife <-- mother, inv_aunt, sister
126.0	0.12233009708737864	0.08035714285714286	0.12401574803149606	wife <-- sister, inv_nephew, son
127	0.12330097087378641	0.10645431684828165	0.12246865959498554	wife <-- mother, niece, sister
90.0	0.08737864077669903	0.05306603773584906	0.12244897959183673	wife <-- inv_daughter, inv_aunt, sister
89	0.08640776699029126	0.03268453911127433	0.12141882673942701	wife <-- inv_brother, uncle, son
97	0.0941747572815534	0.07698412698412699	0.12049689440993788	wife <-- sister, inv_niece, daughter
135	0.13106796116504854	0.10596546310832025	0.12	wife <-- mother, niece, brother
122	0.11844660194174757	0.055128784455490284	0.11925708699902249	wife <-- inv_son, inv_aunt, sister
85	0.0825242718446602	0.03328112764291308	0.11854951185495119	wife <-- inv_sister, aunt, son
67	0.06504854368932039	0.03198090692124105	0.11837455830388692	wife <-- inv_brother, inv_niece, daughter
102	0.09902912621359224	0.07657657657657657	0.11778290993071594	wife <-- sister, aunt, son
78	0.07572815533980583	0.03133788670148654	0.11694152923538231	wife <-- inv_brother, inv_nephew, son
98	0.09514563106796116	0.05038560411311054	0.11652794292508918	wife <-- inv_daughter, niece, sister
105	0.10194174757281553	0.050119331742243436	0.11551155115511551	wife <-- inv_daughter, niece, brother
75.0	0.07281553398058252	0.032552083333333336	0.11485451761102604	wife <-- inv_sister, inv_nephew, son
93	0.09029126213592233	0.049102428722280884	0.11355311355311355	wife <-- inv_daughter, inv_uncle, brother
66	0.06407766990291262	0.03122043519394513	0.1111111111111111	wife <-- inv_sister, aunt, daughter
76	0.07378640776699029	0.06998158379373849	0.10982658959537572	wife <-- sister, aunt, daughter
55	0.05339805825242718	0.029054410987849975	0.10416666666666667	wife <-- inv_sister, inv_niece, daughter
7	0.006796116504854369	0.013671875	0.05185185185185185	wife <-- inv_nephew, husband, inv_father
7	0.006796116504854369	0.030837004405286344	0.034653465346534656	wife <-- mother, husband, inv_uncle
5	0.0048543689320388345	0.014577259475218658	0.03424657534246575	wife <-- inv_son, husband, inv_uncle
3.0	0.002912621359223301	0.015544041450777202	0.033707865168539325	wife <-- inv_son, inv_wife, inv_uncle
8.0	0.007766990291262136	0.009512485136741973	0.03361344537815126	wife <-- inv_father, husband, inv_nephew
3	0.002912621359223301	0.008086253369272238	0.03	wife <-- inv_nephew, inv_wife, inv_father
2.0	0.001941747572815534	0.006369426751592357	0.025974025974025976	wife <-- inv_sister, inv_husband, inv_brother
5.0	0.0048543689320388345	0.02252252252252252	0.023923444976076555	wife <-- mother, wife, inv_uncle
2.0	0.001941747572815534	0.016	0.023809523809523808	wife <-- niece, inv_wife, inv_brother
2.0	0.001941747572815534	0.005319148936170213	0.022727272727272728	wife <-- inv_sister, wife, inv_brother
8.0	0.007766990291262136	0.012965964343598054	0.02203856749311295	wife <-- daughter, husband, inv_nephew
5.0	0.0048543689320388345	0.005945303210463734	0.022026431718061675	wife <-- inv_mother, inv_nephew
2.0	0.001941747572815534	0.006622516556291391	0.02040816326530612	wife <-- inv_daughter, inv_husband, inv_uncle
6	0.005825242718446602	0.005535055350553505	0.020134228187919462	wife <-- inv_nephew, husband, daughter
9	0.008737864077669903	0.012345679012345678	0.020089285714285716	wife <-- aunt, husband, daughter
3	0.002912621359223301	0.012295081967213115	0.02	wife <-- aunt, inv_wife, inv_father
9.0	0.008737864077669903	0.005030743432084964	0.019189765458422176	wife <-- inv_sister, daughter, inv_nephew
2.0	0.001941747572815534	0.012422360248447204	0.01904761904761905	wife <-- sister, inv_husband, inv_brother
7	0.006796116504854369	0.008244994110718492	0.01891891891891892	wife <-- inv_son, husband, niece
9.0	0.008737864077669903	0.016605166051660517	0.018480492813141684	wife <-- mother, husband, niece
4.0	0.003883495145631068	0.004357298474945534	0.017167381974248927	wife <-- inv_sister, wife, brother
3.0	0.002912621359223301	0.004739336492890996	0.017142857142857144	wife <-- inv_sister, inv_mother, inv_nephew
3.0	0.002912621359223301	0.004070556309362279	0.016666666666666666	wife <-- inv_sister, inv_husband, brother
2.0	0.001941747572815534	0.00966183574879227	0.016260162601626018	wife <-- sister, wife, inv_brother
5.0	0.0048543689320388345	0.010309278350515464	0.016181229773462782	wife <-- daughter, sister, inv_son
5	0.0048543689320388345	0.01	0.01607717041800643	wife <-- aunt, inv_wife, daughter
10.0	0.009708737864077669	0.009099181073703366	0.015698587127158554	wife <-- daughter, inv_nephew, inv_brother
3.0	0.002912621359223301	0.01098901098901099	0.015544041450777202	wife <-- niece, husband, inv_brother
9.0	0.008737864077669903	0.008946322067594433	0.01485148514851485	wife <-- sister, daughter, inv_nephew
7.0	0.006796116504854369	0.003875968992248062	0.014767932489451477	wife <-- inv_sister, niece, inv_son
3.0	0.002912621359223301	0.003787878787878788	0.014150943396226415	wife <-- inv_mother, sister, inv_son
3	0.002912621359223301	0.004	0.013824884792626729	wife <-- inv_nephew, inv_wife, daughter
1.0	0.000970873786407767	0.003787878787878788	0.0136986301369863	wife <-- inv_uncle, inv_wife, inv_brother
